pair_index,pair_id,viewpoint_1,viewpoint_2,expected_train_images,expected_val_images,expected_test_pair_images,pilot_rank,pilot_name,pilot_note
1831,p1831,elmid-radmid-az045,elhigh-radnear-az045,287,65,58,,,
1832,p1832,elmid-radmid-az045,elhigh-radnear-az090,276,71,63,,,
1833,p1833,elmid-radmid-az045,elhigh-radnear-az135,272,71,67,,,
1834,p1834,elmid-radmid-az045,elhigh-radnear-az180,281,63,66,,,
1835,p1835,elmid-radmid-az045,elhigh-radnear-az225,266,73,71,,,
1836,p1836,elmid-radmid-az045,elhigh-radnear-az270,278,67,65,,,
1837,p1837,elmid-radmid-az045,elhigh-radnear-az315,275,71,64,,,
1838,p1838,elmid-radmid-az045,elhigh-radmid-az000,272,60,78,,,
1839,p1839,elmid-radmid-az045,elhigh-radmid-az045,282,63,65,,,
1840,p1840,elmid-radmid-az045,elhigh-radmid-az090,276,65,69,,,
1841,p1841,elmid-radmid-az045,elhigh-radmid-az135,276,69,65,,,
1842,p1842,elmid-radmid-az045,elhigh-radmid-az180,271,74,65,,,
1843,p1843,elmid-radmid-az045,elhigh-radmid-az225,265,74,71,,,
1844,p1844,elmid-radmid-az045,elhigh-radmid-az270,282,66,62,,,
1845,p1845,elmid-radmid-az045,elhigh-radmid-az315,285,66,59,,,
1846,p1846,elmid-radmid-az045,elhigh-radfar-az000,289,57,64,,,
1847,p1847,elmid-radmid-az045,elhigh-radfar-az045,258,78,74,,,
1848,p1848,elmid-radmid-az045,elhigh-radfar-az090,282,64,64,,,
1849,p1849,elmid-radmid-az045,elhigh-radfar-az135,288,62,60,,,
1850,p1850,elmid-radmid-az045,elhigh-radfar-az180,282,68,60,,,
1851,p1851,elmid-radmid-az045,elhigh-radfar-az225,285,63,62,,,
1852,p1852,elmid-radmid-az045,elhigh-radfar-az270,279,66,65,,,
1853,p1853,elmid-radmid-az045,elhigh-radfar-az315,279,66,65,,,
1854,p1854,elmid-radmid-az090,elmid-radmid-az135,287,74,49,,,
1855,p1855,elmid-radmid-az090,elmid-radmid-az180,289,61,60,,,
1856,p1856,elmid-radmid-az090,elmid-radmid-az225,291,68,51,,,
1857,p1857,elmid-radmid-az090,elmid-radmid-az270,278,63,69,,,
1858,p1858,elmid-radmid-az090,elmid-radmid-az315,286,66,58,,,
1859,p1859,elmid-radmid-az090,elmid-radfar-az000,289,65,56,,,
1860,p1860,elmid-radmid-az090,elmid-radfar-az045,279,72,59,,,
1861,p1861,elmid-radmid-az090,elmid-radfar-az090,279,73,58,,,
1862,p1862,elmid-radmid-az090,elmid-radfar-az135,286,64,60,,,
1863,p1863,elmid-radmid-az090,elmid-radfar-az180,291,64,55,,,
1864,p1864,elmid-radmid-az090,elmid-radfar-az225,273,72,65,,,
1865,p1865,elmid-radmid-az090,elmid-radfar-az270,285,70,55,,,
1866,p1866,elmid-radmid-az090,elmid-radfar-az315,288,67,55,,,
1867,p1867,elmid-radmid-az090,elhigh-radnear-az000,281,66,63,,,
1868,p1868,elmid-radmid-az090,elhigh-radnear-az045,292,66,52,,,
1869,p1869,elmid-radmid-az090,elhigh-radnear-az090,281,72,57,,,
1870,p1870,elmid-radmid-az090,elhigh-radnear-az135,277,72,61,,,
1871,p1871,elmid-radmid-az090,elhigh-radnear-az180,286,64,60,,,
1872,p1872,elmid-radmid-az090,elhigh-radnear-az225,271,74,65,,,
1873,p1873,elmid-radmid-az090,elhigh-radnear-az270,283,68,59,,,
1874,p1874,elmid-radmid-az090,elhigh-radnear-az315,280,72,58,,,
1875,p1875,elmid-radmid-az090,elhigh-radmid-az000,277,61,72,,,
1876,p1876,elmid-radmid-az090,elhigh-radmid-az045,287,64,59,,,
1877,p1877,elmid-radmid-az090,elhigh-radmid-az090,281,66,63,,,
1878,p1878,elmid-radmid-az090,elhigh-radmid-az135,281,70,59,,,
1879,p1879,elmid-radmid-az090,elhigh-radmid-az180,276,75,59,,,
1880,p1880,elmid-radmid-az090,elhigh-radmid-az225,270,75,65,,,
1881,p1881,elmid-radmid-az090,elhigh-radmid-az270,287,67,56,,,
1882,p1882,elmid-radmid-az090,elhigh-radmid-az315,290,67,53,,,
1883,p1883,elmid-radmid-az090,elhigh-radfar-az000,294,58,58,,,
1884,p1884,elmid-radmid-az090,elhigh-radfar-az045,263,79,68,,,
1885,p1885,elmid-radmid-az090,elhigh-radfar-az090,287,65,58,,,
1886,p1886,elmid-radmid-az090,elhigh-radfar-az135,293,63,54,,,
1887,p1887,elmid-radmid-az090,elhigh-radfar-az180,287,69,54,,,
1888,p1888,elmid-radmid-az090,elhigh-radfar-az225,290,64,56,,,
1889,p1889,elmid-radmid-az090,elhigh-radfar-az270,284,67,59,,,
1890,p1890,elmid-radmid-az090,elhigh-radfar-az315,284,67,59,,,
1891,p1891,elmid-radmid-az135,elmid-radmid-az180,296,63,51,,,
1892,p1892,elmid-radmid-az135,elmid-radmid-az225,298,70,42,,,
1893,p1893,elmid-radmid-az135,elmid-radmid-az270,285,65,60,,,
1894,p1894,elmid-radmid-az135,elmid-radmid-az315,293,68,49,,,
1895,p1895,elmid-radmid-az135,elmid-radfar-az000,296,67,47,,,
1896,p1896,elmid-radmid-az135,elmid-radfar-az045,286,74,50,,,
1897,p1897,elmid-radmid-az135,elmid-radfar-az090,286,75,49,,,
1898,p1898,elmid-radmid-az135,elmid-radfar-az135,293,66,51,,,
1899,p1899,elmid-radmid-az135,elmid-radfar-az180,298,66,46,,,
1900,p1900,elmid-radmid-az135,elmid-radfar-az225,280,74,56,,,
1901,p1901,elmid-radmid-az135,elmid-radfar-az270,292,72,46,,,
1902,p1902,elmid-radmid-az135,elmid-radfar-az315,295,69,46,,,
1903,p1903,elmid-radmid-az135,elhigh-radnear-az000,288,68,54,,,
1904,p1904,elmid-radmid-az135,elhigh-radnear-az045,299,68,43,,,
1905,p1905,elmid-radmid-az135,elhigh-radnear-az090,288,74,48,,,
1906,p1906,elmid-radmid-az135,elhigh-radnear-az135,284,74,52,,,
1907,p1907,elmid-radmid-az135,elhigh-radnear-az180,293,66,51,,,
1908,p1908,elmid-radmid-az135,elhigh-radnear-az225,278,76,56,,,
1909,p1909,elmid-radmid-az135,elhigh-radnear-az270,290,70,50,,,
1910,p1910,elmid-radmid-az135,elhigh-radnear-az315,287,74,49,,,
1911,p1911,elmid-radmid-az135,elhigh-radmid-az000,284,63,63,,,
1912,p1912,elmid-radmid-az135,elhigh-radmid-az045,294,66,50,,,
1913,p1913,elmid-radmid-az135,elhigh-radmid-az090,288,68,54,,,
1914,p1914,elmid-radmid-az135,elhigh-radmid-az135,288,72,50,,,
1915,p1915,elmid-radmid-az135,elhigh-radmid-az180,283,77,50,,,
1916,p1916,elmid-radmid-az135,elhigh-radmid-az225,277,77,56,,,
1917,p1917,elmid-radmid-az135,elhigh-radmid-az270,294,69,47,,,
1918,p1918,elmid-radmid-az135,elhigh-radmid-az315,297,69,44,,,
1919,p1919,elmid-radmid-az135,elhigh-radfar-az000,301,60,49,,,
1920,p1920,elmid-radmid-az135,elhigh-radfar-az045,270,81,59,,,
1921,p1921,elmid-radmid-az135,elhigh-radfar-az090,294,67,49,,,
1922,p1922,elmid-radmid-az135,elhigh-radfar-az135,300,65,45,,,
1923,p1923,elmid-radmid-az135,elhigh-radfar-az180,294,71,45,,,
1924,p1924,elmid-radmid-az135,elhigh-radfar-az225,297,66,47,,,
1925,p1925,elmid-radmid-az135,elhigh-radfar-az270,291,69,50,,,
1926,p1926,elmid-radmid-az135,elhigh-radfar-az315,291,69,50,,,
1927,p1927,elmid-radmid-az180,elmid-radmid-az225,300,57,53,,,
1928,p1928,elmid-radmid-az180,elmid-radmid-az270,287,52,71,,,
1929,p1929,elmid-radmid-az180,elmid-radmid-az315,295,55,60,,,
1930,p1930,elmid-radmid-az180,elmid-radfar-az000,298,54,58,,,
1931,p1931,elmid-radmid-az180,elmid-radfar-az045,288,61,61,,,
1932,p1932,elmid-radmid-az180,elmid-radfar-az090,288,62,60,,,
1933,p1933,elmid-radmid-az180,elmid-radfar-az135,295,53,62,,,
1934,p1934,elmid-radmid-az180,elmid-radfar-az180,300,53,57,,,
1935,p1935,elmid-radmid-az180,elmid-radfar-az225,282,61,67,,,
1936,p1936,elmid-radmid-az180,elmid-radfar-az270,294,59,57,,,
1937,p1937,elmid-radmid-az180,elmid-radfar-az315,297,56,57,,,
1938,p1938,elmid-radmid-az180,elhigh-radnear-az000,290,55,65,,,
1939,p1939,elmid-radmid-az180,elhigh-radnear-az045,301,55,54,,,
1940,p1940,elmid-radmid-az180,elhigh-radnear-az090,290,61,59,,,
1941,p1941,elmid-radmid-az180,elhigh-radnear-az135,286,61,63,,,
1942,p1942,elmid-radmid-az180,elhigh-radnear-az180,295,53,62,,,
1943,p1943,elmid-radmid-az180,elhigh-radnear-az225,280,63,67,,,
1944,p1944,elmid-radmid-az180,elhigh-radnear-az270,292,57,61,,,
1945,p1945,elmid-radmid-az180,elhigh-radnear-az315,289,61,60,,,
1946,p1946,elmid-radmid-az180,elhigh-radmid-az000,286,50,74,,,
1947,p1947,elmid-radmid-az180,elhigh-radmid-az045,296,53,61,,,
1948,p1948,elmid-radmid-az180,elhigh-radmid-az090,290,55,65,,,
1949,p1949,elmid-radmid-az180,elhigh-radmid-az135,290,59,61,,,
1950,p1950,elmid-radmid-az180,elhigh-radmid-az180,285,64,61,,,
1951,p1951,elmid-radmid-az180,elhigh-radmid-az225,279,64,67,,,
1952,p1952,elmid-radmid-az180,elhigh-radmid-az270,296,56,58,,,
1953,p1953,elmid-radmid-az180,elhigh-radmid-az315,299,56,55,,,
1954,p1954,elmid-radmid-az180,elhigh-radfar-az000,303,47,60,,,
1955,p1955,elmid-radmid-az180,elhigh-radfar-az045,272,68,70,,,
1956,p1956,elmid-radmid-az180,elhigh-radfar-az090,296,54,60,,,
1957,p1957,elmid-radmid-az180,elhigh-radfar-az135,302,52,56,,,
1958,p1958,elmid-radmid-az180,elhigh-radfar-az180,296,58,56,,,
1959,p1959,elmid-radmid-az180,elhigh-radfar-az225,299,53,58,,,
1960,p1960,elmid-radmid-az180,elhigh-radfar-az270,293,56,61,,,
1961,p1961,elmid-radmid-az180,elhigh-radfar-az315,293,56,61,,,
1962,p1962,elmid-radmid-az225,elmid-radmid-az270,289,59,62,,,
1963,p1963,elmid-radmid-az225,elmid-radmid-az315,297,62,51,,,
1964,p1964,elmid-radmid-az225,elmid-radfar-az000,300,61,49,,,
1965,p1965,elmid-radmid-az225,elmid-radfar-az045,290,68,52,,,
1966,p1966,elmid-radmid-az225,elmid-radfar-az090,290,69,51,,,
1967,p1967,elmid-radmid-az225,elmid-radfar-az135,297,60,53,,,
1968,p1968,elmid-radmid-az225,elmid-radfar-az180,302,60,48,,,
1969,p1969,elmid-radmid-az225,elmid-radfar-az225,284,68,58,,,
1970,p1970,elmid-radmid-az225,elmid-radfar-az270,296,66,48,,,
1971,p1971,elmid-radmid-az225,elmid-radfar-az315,299,63,48,,,
1972,p1972,elmid-radmid-az225,elhigh-radnear-az000,292,62,56,,,
1973,p1973,elmid-radmid-az225,elhigh-radnear-az045,303,62,45,,,
1974,p1974,elmid-radmid-az225,elhigh-radnear-az090,292,68,50,,,
1975,p1975,elmid-radmid-az225,elhigh-radnear-az135,288,68,54,,,
1976,p1976,elmid-radmid-az225,elhigh-radnear-az180,297,60,53,,,
1977,p1977,elmid-radmid-az225,elhigh-radnear-az225,282,70,58,,,
1978,p1978,elmid-radmid-az225,elhigh-radnear-az270,294,64,52,,,
1979,p1979,elmid-radmid-az225,elhigh-radnear-az315,291,68,51,,,
1980,p1980,elmid-radmid-az225,elhigh-radmid-az000,288,57,65,,,
1981,p1981,elmid-radmid-az225,elhigh-radmid-az045,298,60,52,,,
1982,p1982,elmid-radmid-az225,elhigh-radmid-az090,292,62,56,,,
1983,p1983,elmid-radmid-az225,elhigh-radmid-az135,292,66,52,,,
1984,p1984,elmid-radmid-az225,elhigh-radmid-az180,287,71,52,,,
1985,p1985,elmid-radmid-az225,elhigh-radmid-az225,281,71,58,,,
1986,p1986,elmid-radmid-az225,elhigh-radmid-az270,298,63,49,,,
1987,p1987,elmid-radmid-az225,elhigh-radmid-az315,301,63,46,,,
1988,p1988,elmid-radmid-az225,elhigh-radfar-az000,305,54,51,,,
1989,p1989,elmid-radmid-az225,elhigh-radfar-az045,274,75,61,,,
1990,p1990,elmid-radmid-az225,elhigh-radfar-az090,298,61,51,,,
1991,p1991,elmid-radmid-az225,elhigh-radfar-az135,304,59,47,,,
1992,p1992,elmid-radmid-az225,elhigh-radfar-az180,298,65,47,,,
1993,p1993,elmid-radmid-az225,elhigh-radfar-az225,301,60,49,,,
1994,p1994,elmid-radmid-az225,elhigh-radfar-az270,295,63,52,,,
1995,p1995,elmid-radmid-az225,elhigh-radfar-az315,295,63,52,,,
1996,p1996,elmid-radmid-az270,elmid-radmid-az315,284,57,69,,,
1997,p1997,elmid-radmid-az270,elmid-radfar-az000,287,56,67,,,
1998,p1998,elmid-radmid-az270,elmid-radfar-az045,277,63,70,,,
1999,p1999,elmid-radmid-az270,elmid-radfar-az090,277,64,69,,,
2000,p2000,elmid-radmid-az270,elmid-radfar-az135,284,55,71,,,
2001,p2001,elmid-radmid-az270,elmid-radfar-az180,289,55,66,,,
2002,p2002,elmid-radmid-az270,elmid-radfar-az225,271,63,76,,,
2003,p2003,elmid-radmid-az270,elmid-radfar-az270,283,61,66,,,
2004,p2004,elmid-radmid-az270,elmid-radfar-az315,286,58,66,,,
2005,p2005,elmid-radmid-az270,elhigh-radnear-az000,279,57,74,,,
2006,p2006,elmid-radmid-az270,elhigh-radnear-az045,290,57,63,,,
2007,p2007,elmid-radmid-az270,elhigh-radnear-az090,279,63,68,,,
2008,p2008,elmid-radmid-az270,elhigh-radnear-az135,275,63,72,,,
2009,p2009,elmid-radmid-az270,elhigh-radnear-az180,284,55,71,,,
2010,p2010,elmid-radmid-az270,elhigh-radnear-az225,269,65,76,,,
2011,p2011,elmid-radmid-az270,elhigh-radnear-az270,281,59,70,,,
2012,p2012,elmid-radmid-az270,elhigh-radnear-az315,278,63,69,,,
2013,p2013,elmid-radmid-az270,elhigh-radmid-az000,275,52,83,,,
2014,p2014,elmid-radmid-az270,elhigh-radmid-az045,285,55,70,,,
2015,p2015,elmid-radmid-az270,elhigh-radmid-az090,279,57,74,,,
2016,p2016,elmid-radmid-az270,elhigh-radmid-az135,279,61,70,,,
2017,p2017,elmid-radmid-az270,elhigh-radmid-az180,274,66,70,,,
2018,p2018,elmid-radmid-az270,elhigh-radmid-az225,268,66,76,,,
2019,p2019,elmid-radmid-az270,elhigh-radmid-az270,285,58,67,,,
2020,p2020,elmid-radmid-az270,elhigh-radmid-az315,288,58,64,,,
2021,p2021,elmid-radmid-az270,elhigh-radfar-az000,292,49,69,,,
2022,p2022,elmid-radmid-az270,elhigh-radfar-az045,261,70,79,,,
2023,p2023,elmid-radmid-az270,elhigh-radfar-az090,285,56,69,,,
2024,p2024,elmid-radmid-az270,elhigh-radfar-az135,291,54,65,,,
2025,p2025,elmid-radmid-az270,elhigh-radfar-az180,285,60,65,,,
2026,p2026,elmid-radmid-az270,elhigh-radfar-az225,288,55,67,,,
2027,p2027,elmid-radmid-az270,elhigh-radfar-az270,282,58,70,,,
2028,p2028,elmid-radmid-az270,elhigh-radfar-az315,282,58,70,,,
2029,p2029,elmid-radmid-az315,elmid-radfar-az000,295,59,56,,,
2030,p2030,elmid-radmid-az315,elmid-radfar-az045,285,66,59,,,
2031,p2031,elmid-radmid-az315,elmid-radfar-az090,285,67,58,,,
2032,p2032,elmid-radmid-az315,elmid-radfar-az135,292,58,60,,,
2033,p2033,elmid-radmid-az315,elmid-radfar-az180,297,58,55,,,
2034,p2034,elmid-radmid-az315,elmid-radfar-az225,279,66,65,,,
2035,p2035,elmid-radmid-az315,elmid-radfar-az270,291,64,55,,,
2036,p2036,elmid-radmid-az315,elmid-radfar-az315,294,61,55,,,
2037,p2037,elmid-radmid-az315,elhigh-radnear-az000,287,60,63,,,
2038,p2038,elmid-radmid-az315,elhigh-radnear-az045,298,60,52,,,
2039,p2039,elmid-radmid-az315,elhigh-radnear-az090,287,66,57,,,
2040,p2040,elmid-radmid-az315,elhigh-radnear-az135,283,66,61,,,
2041,p2041,elmid-radmid-az315,elhigh-radnear-az180,292,58,60,,,
2042,p2042,elmid-radmid-az315,elhigh-radnear-az225,277,68,65,,,
2043,p2043,elmid-radmid-az315,elhigh-radnear-az270,289,62,59,,,
2044,p2044,elmid-radmid-az315,elhigh-radnear-az315,286,66,58,,,
2045,p2045,elmid-radmid-az315,elhigh-radmid-az000,283,55,72,,,
2046,p2046,elmid-radmid-az315,elhigh-radmid-az045,293,58,59,,,
2047,p2047,elmid-radmid-az315,elhigh-radmid-az090,287,60,63,,,
2048,p2048,elmid-radmid-az315,elhigh-radmid-az135,287,64,59,,,
2049,p2049,elmid-radmid-az315,elhigh-radmid-az180,282,69,59,,,
2050,p2050,elmid-radmid-az315,elhigh-radmid-az225,276,69,65,,,
2051,p2051,elmid-radmid-az315,elhigh-radmid-az270,293,61,56,,,
2052,p2052,elmid-radmid-az315,elhigh-radmid-az315,296,61,53,,,
2053,p2053,elmid-radmid-az315,elhigh-radfar-az000,300,52,58,,,
2054,p2054,elmid-radmid-az315,elhigh-radfar-az045,269,73,68,,,
2055,p2055,elmid-radmid-az315,elhigh-radfar-az090,293,59,58,,,
2056,p2056,elmid-radmid-az315,elhigh-radfar-az135,299,57,54,,,
2057,p2057,elmid-radmid-az315,elhigh-radfar-az180,293,63,54,,,
2058,p2058,elmid-radmid-az315,elhigh-radfar-az225,296,58,56,,,
2059,p2059,elmid-radmid-az315,elhigh-radfar-az270,290,61,59,,,
2060,p2060,elmid-radmid-az315,elhigh-radfar-az315,290,61,59,,,
2061,p2061,elmid-radfar-az000,elmid-radfar-az045,288,65,57,,,
2062,p2062,elmid-radfar-az000,elmid-radfar-az090,288,66,56,,,
2063,p2063,elmid-radfar-az000,elmid-radfar-az135,295,57,58,,,
2064,p2064,elmid-radfar-az000,elmid-radfar-az180,300,57,53,,,
2065,p2065,elmid-radfar-az000,elmid-radfar-az225,282,65,63,,,
2066,p2066,elmid-radfar-az000,elmid-radfar-az270,294,63,53,,,
2067,p2067,elmid-radfar-az000,elmid-radfar-az315,297,60,53,,,
2068,p2068,elmid-radfar-az000,elhigh-radnear-az000,290,59,61,,,
2069,p2069,elmid-radfar-az000,elhigh-radnear-az045,301,59,50,,,
2070,p2070,elmid-radfar-az000,elhigh-radnear-az090,290,65,55,,,
2071,p2071,elmid-radfar-az000,elhigh-radnear-az135,286,65,59,,,
2072,p2072,elmid-radfar-az000,elhigh-radnear-az180,295,57,58,,,
2073,p2073,elmid-radfar-az000,elhigh-radnear-az225,280,67,63,,,
2074,p2074,elmid-radfar-az000,elhigh-radnear-az270,292,61,57,,,
2075,p2075,elmid-radfar-az000,elhigh-radnear-az315,289,65,56,,,
2076,p2076,elmid-radfar-az000,elhigh-radmid-az000,286,54,70,,,
2077,p2077,elmid-radfar-az000,elhigh-radmid-az045,296,57,57,,,
2078,p2078,elmid-radfar-az000,elhigh-radmid-az090,290,59,61,,,
2079,p2079,elmid-radfar-az000,elhigh-radmid-az135,290,63,57,,,
2080,p2080,elmid-radfar-az000,elhigh-radmid-az180,285,68,57,,,
2081,p2081,elmid-radfar-az000,elhigh-radmid-az225,279,68,63,,,
2082,p2082,elmid-radfar-az000,elhigh-radmid-az270,296,60,54,,,
2083,p2083,elmid-radfar-az000,elhigh-radmid-az315,299,60,51,,,
2084,p2084,elmid-radfar-az000,elhigh-radfar-az000,303,51,56,,,
2085,p2085,elmid-radfar-az000,elhigh-radfar-az045,272,72,66,,,
2086,p2086,elmid-radfar-az000,elhigh-radfar-az090,296,58,56,,,
2087,p2087,elmid-radfar-az000,elhigh-radfar-az135,302,56,52,,,
2088,p2088,elmid-radfar-az000,elhigh-radfar-az180,296,62,52,,,
2089,p2089,elmid-radfar-az000,elhigh-radfar-az225,299,57,54,,,
2090,p2090,elmid-radfar-az000,elhigh-radfar-az270,293,60,57,,,
2091,p2091,elmid-radfar-az000,elhigh-radfar-az315,293,60,57,,,
2092,p2092,elmid-radfar-az045,elmid-radfar-az090,278,73,59,,,
2093,p2093,elmid-radfar-az045,elmid-radfar-az135,285,64,61,,,
2094,p2094,elmid-radfar-az045,elmid-radfar-az180,290,64,56,,,
2095,p2095,elmid-radfar-az045,elmid-radfar-az225,272,72,66,,,
2096,p2096,elmid-radfar-az045,elmid-radfar-az270,284,70,56,,,
2097,p2097,elmid-radfar-az045,elmid-radfar-az315,287,67,56,,,
2098,p2098,elmid-radfar-az045,elhigh-radnear-az000,280,66,64,,,
2099,p2099,elmid-radfar-az045,elhigh-radnear-az045,291,66,53,,,
2100,p2100,elmid-radfar-az045,elhigh-radnear-az090,280,72,58,,,
2101,p2101,elmid-radfar-az045,elhigh-radnear-az135,276,72,62,,,
2102,p2102,elmid-radfar-az045,elhigh-radnear-az180,285,64,61,,,
2103,p2103,elmid-radfar-az045,elhigh-radnear-az225,270,74,66,,,
2104,p2104,elmid-radfar-az045,elhigh-radnear-az270,282,68,60,,,
2105,p2105,elmid-radfar-az045,elhigh-radnear-az315,279,72,59,,,
2106,p2106,elmid-radfar-az045,elhigh-radmid-az000,276,61,73,,,
2107,p2107,elmid-radfar-az045,elhigh-radmid-az045,286,64,60,,,
2108,p2108,elmid-radfar-az045,elhigh-radmid-az090,280,66,64,,,
2109,p2109,elmid-radfar-az045,elhigh-radmid-az135,280,70,60,,,
2110,p2110,elmid-radfar-az045,elhigh-radmid-az180,275,75,60,,,
2111,p2111,elmid-radfar-az045,elhigh-radmid-az225,269,75,66,,,
2112,p2112,elmid-radfar-az045,elhigh-radmid-az270,286,67,57,,,
2113,p2113,elmid-radfar-az045,elhigh-radmid-az315,289,67,54,,,
2114,p2114,elmid-radfar-az045,elhigh-radfar-az000,293,58,59,,,
2115,p2115,elmid-radfar-az045,elhigh-radfar-az045,262,79,69,,,
2116,p2116,elmid-radfar-az045,elhigh-radfar-az090,286,65,59,,,
2117,p2117,elmid-radfar-az045,elhigh-radfar-az135,292,63,55,,,
2118,p2118,elmid-radfar-az045,elhigh-radfar-az180,286,69,55,,,
2119,p2119,elmid-radfar-az045,elhigh-radfar-az225,289,64,57,,,
2120,p2120,elmid-radfar-az045,elhigh-radfar-az270,283,67,60,,,
2121,p2121,elmid-radfar-az045,elhigh-radfar-az315,283,67,60,,,
2122,p2122,elmid-radfar-az090,elmid-radfar-az135,285,65,60,,,
2123,p2123,elmid-radfar-az090,elmid-radfar-az180,290,65,55,,,
2124,p2124,elmid-radfar-az090,elmid-radfar-az225,272,73,65,,,
2125,p2125,elmid-radfar-az090,elmid-radfar-az270,284,71,55,,,
2126,p2126,elmid-radfar-az090,elmid-radfar-az315,287,68,55,,,
2127,p2127,elmid-radfar-az090,elhigh-radnear-az000,280,67,63,,,
2128,p2128,elmid-radfar-az090,elhigh-radnear-az045,291,67,52,,,
2129,p2129,elmid-radfar-az090,elhigh-radnear-az090,280,73,57,,,
2130,p2130,elmid-radfar-az090,elhigh-radnear-az135,276,73,61,,,
2131,p2131,elmid-radfar-az090,elhigh-radnear-az180,285,65,60,,,
2132,p2132,elmid-radfar-az090,elhigh-radnear-az225,270,75,65,,,
2133,p2133,elmid-radfar-az090,elhigh-radnear-az270,282,69,59,,,
2134,p2134,elmid-radfar-az090,elhigh-radnear-az315,279,73,58,,,
2135,p2135,elmid-radfar-az090,elhigh-radmid-az000,276,62,72,,,
2136,p2136,elmid-radfar-az090,elhigh-radmid-az045,286,65,59,,,
2137,p2137,elmid-radfar-az090,elhigh-radmid-az090,280,67,63,,,
2138,p2138,elmid-radfar-az090,elhigh-radmid-az135,280,71,59,,,
2139,p2139,elmid-radfar-az090,elhigh-radmid-az180,275,76,59,,,
2140,p2140,elmid-radfar-az090,elhigh-radmid-az225,269,76,65,,,
2141,p2141,elmid-radfar-az090,elhigh-radmid-az270,286,68,56,,,
2142,p2142,elmid-radfar-az090,elhigh-radmid-az315,289,68,53,,,
2143,p2143,elmid-radfar-az090,elhigh-radfar-az000,293,59,58,,,
2144,p2144,elmid-radfar-az090,elhigh-radfar-az045,262,80,68,,,
2145,p2145,elmid-radfar-az090,elhigh-radfar-az090,286,66,58,,,
2146,p2146,elmid-radfar-az090,elhigh-radfar-az135,292,64,54,,,
2147,p2147,elmid-radfar-az090,elhigh-radfar-az180,286,70,54,,,
2148,p2148,elmid-radfar-az090,elhigh-radfar-az225,289,65,56,,,
2149,p2149,elmid-radfar-az090,elhigh-radfar-az270,283,68,59,,,
2150,p2150,elmid-radfar-az090,elhigh-radfar-az315,283,68,59,,,
2151,p2151,elmid-radfar-az135,elmid-radfar-az180,297,56,57,,,
2152,p2152,elmid-radfar-az135,elmid-radfar-az225,279,64,67,,,
2153,p2153,elmid-radfar-az135,elmid-radfar-az270,291,62,57,,,
2154,p2154,elmid-radfar-az135,elmid-radfar-az315,294,59,57,,,
2155,p2155,elmid-radfar-az135,elhigh-radnear-az000,287,58,65,,,
2156,p2156,elmid-radfar-az135,elhigh-radnear-az045,298,58,54,,,
2157,p2157,elmid-radfar-az135,elhigh-radnear-az090,287,64,59,,,
2158,p2158,elmid-radfar-az135,elhigh-radnear-az135,283,64,63,,,
2159,p2159,elmid-radfar-az135,elhigh-radnear-az180,292,56,62,,,
2160,p2160,elmid-radfar-az135,elhigh-radnear-az225,277,66,67,,,
2161,p2161,elmid-radfar-az135,elhigh-radnear-az270,289,60,61,,,
2162,p2162,elmid-radfar-az135,elhigh-radnear-az315,286,64,60,,,
2163,p2163,elmid-radfar-az135,elhigh-radmid-az000,283,53,74,,,
2164,p2164,elmid-radfar-az135,elhigh-radmid-az045,293,56,61,,,
2165,p2165,elmid-radfar-az135,elhigh-radmid-az090,287,58,65,,,
2166,p2166,elmid-radfar-az135,elhigh-radmid-az135,287,62,61,,,
2167,p2167,elmid-radfar-az135,elhigh-radmid-az180,282,67,61,,,
2168,p2168,elmid-radfar-az135,elhigh-radmid-az225,276,67,67,,,
2169,p2169,elmid-radfar-az135,elhigh-radmid-az270,293,59,58,,,
2170,p2170,elmid-radfar-az135,elhigh-radmid-az315,296,59,55,,,
2171,p2171,elmid-radfar-az135,elhigh-radfar-az000,300,50,60,,,
2172,p2172,elmid-radfar-az135,elhigh-radfar-az045,269,71,70,,,
2173,p2173,elmid-radfar-az135,elhigh-radfar-az090,293,57,60,,,
2174,p2174,elmid-radfar-az135,elhigh-radfar-az135,299,55,56,,,
2175,p2175,elmid-radfar-az135,elhigh-radfar-az180,293,61,56,,,
2176,p2176,elmid-radfar-az135,elhigh-radfar-az225,296,56,58,,,
2177,p2177,elmid-radfar-az135,elhigh-radfar-az270,290,59,61,,,
2178,p2178,elmid-radfar-az135,elhigh-radfar-az315,290,59,61,,,
2179,p2179,elmid-radfar-az180,elmid-radfar-az225,284,64,62,,,
2180,p2180,elmid-radfar-az180,elmid-radfar-az270,296,62,52,,,
2181,p2181,elmid-radfar-az180,elmid-radfar-az315,299,59,52,,,
2182,p2182,elmid-radfar-az180,elhigh-radnear-az000,292,58,60,,,
2183,p2183,elmid-radfar-az180,elhigh-radnear-az045,303,58,49,,,
2184,p2184,elmid-radfar-az180,elhigh-radnear-az090,292,64,54,,,
2185,p2185,elmid-radfar-az180,elhigh-radnear-az135,288,64,58,,,
2186,p2186,elmid-radfar-az180,elhigh-radnear-az180,297,56,57,,,
2187,p2187,elmid-radfar-az180,elhigh-radnear-az225,282,66,62,,,
2188,p2188,elmid-radfar-az180,elhigh-radnear-az270,294,60,56,,,
2189,p2189,elmid-radfar-az180,elhigh-radnear-az315,291,64,55,,,
