scene_key,file_name,target_class,distractor_count,view_clutter_group,num_label_boxes,num_target_class_boxes,target_visible,target_detected,target_ap50_95,target_strict_quality_iou50,target_match_confidence_iou50
S0-SM_rock10,S0-SM_rock10-ellow-radmid-az225.png,rock,2,1-4,5,3,1,1,0.9588888910578357,0.9521508969041612,0.9732263684272766
S0-SM_rock10,S0-SM_rock10-ellow-radnear-az225.png,rock,3,1-4,6,3,1,1,0.578571436873504,0.963138257619164,0.976630687713623
S0-SM_rock10,S0-SM_rock10-ellow-radnear-az315.png,rock,2,1-4,4,2,1,1,0.85,0.881724989999384,0.9145097732543945
S0-SM_rock11,S0-SM_rock11-elhigh-radmid-az000.png,rock,0,0,5,5,1,1,1.0,0.96016097167103,0.9759225845336914
S0-SM_rock11,S0-SM_rock11-ellow-radfar-az000.png,rock,4,1-4,7,3,1,1,0.8277777861389849,0.9314059756953696,0.9487375020980835
S0-SM_rock11,S0-SM_rock11-ellow-radfar-az090.png,rock,4,1-4,8,4,1,1,0.908333333581686,0.9623612918018196,0.9730411171913147
S0-SM_rock11,S0-SM_rock11-ellow-radfar-az180.png,rock,3,1-4,6,3,1,1,0.8000000134110451,0.9433445824266684,0.9770994782447815
S0-SM_rock11,S0-SM_rock11-ellow-radmid-az000.png,rock,3,1-4,7,4,1,1,0.5319444475695491,0.9035457629135024,0.9496124982833862
S0-SM_rock11,S0-SM_rock11-ellow-radnear-az045.png,rock,1,1-4,4,3,1,1,0.6833333496418265,0.9461652673975323,0.9741645455360413
S0-SM_rock11,S0-SM_rock11-ellow-radnear-az315.png,rock,1,1-4,5,4,1,1,1.0,0.9570045410297823,0.9698405861854553
S0-SM_rock11,S0-SM_rock11-elmid-radfar-az090.png,rock,6,5-9,10,4,1,1,1.0,0.9647252617670006,0.9811491966247559
S0-SM_rock11,S0-SM_rock11-elmid-radmid-az225.png,rock,4,1-4,9,5,1,1,0.9566666694482168,0.9602036504640878,0.9719706177711487
S0-SM_rock11,S0-SM_rock11-elmid-radnear-az045.png,rock,0,0,4,4,1,1,1.0,0.9712038489549997,0.9810889959335327
S0-SM_rock12,S0-SM_rock12-elhigh-radfar-az045.png,rock,1,1-4,4,3,1,1,1.0,0.9672387203601183,0.9767351746559143
S0-SM_rock12,S0-SM_rock12-elhigh-radmid-az045.png,rock,0,0,3,3,1,1,1.0,0.9606512625613064,0.9739271402359009
S0-SM_rock12,S0-SM_rock12-elhigh-radnear-az180.png,rock,1,1-4,4,3,1,1,1.0,0.9566115746426114,0.9723525643348694
S0-SM_rock12,S0-SM_rock12-elhigh-radnear-az315.png,rock,1,1-4,5,4,1,1,0.7734375,0.9630184017922545,0.9772953987121582
S0-SM_rock12,S0-SM_rock12-ellow-radfar-az180.png,rock,13,10+,17,4,1,1,0.9215277783572674,0.9312063455134876,0.9520574808120728
S0-SM_rock12,S0-SM_rock12-ellow-radmid-az000.png,rock,4,1-4,8,4,1,1,0.6526785725727677,0.9627222081642515,0.9747328162193298
S0-SM_rock12,S0-SM_rock12-ellow-radmid-az315.png,rock,3,1-4,5,2,1,1,1.0,0.9540077888381617,0.9661458730697632
S0-SM_rock12,S0-SM_rock12-ellow-radnear-az000.png,rock,2,1-4,5,3,1,1,0.8411764771914949,0.9602775389970901,0.9729737639427185
S0-SM_rock12,S0-SM_rock12-ellow-radnear-az090.png,rock,5,5-9,7,2,1,1,0.954166666790843,0.9582975399946569,0.9761801362037659
S0-SM_rock12,S0-SM_rock12-elmid-radfar-az000.png,rock,9,5-9,13,4,1,1,0.9214285716414452,0.9504903630663648,0.9703073501586914
S0-SM_rock12,S0-SM_rock12-elmid-radmid-az225.png,rock,2,1-4,6,4,1,1,1.0,0.9565395374252716,0.9669646620750427
S0-SM_rock12,S0-SM_rock12-elmid-radmid-az270.png,rock,2,1-4,6,4,1,1,1.0,0.948739539806958,0.9712706208229065
S0-SM_rock12,S0-SM_rock12-elmid-radmid-az315.png,rock,2,1-4,5,3,1,1,1.0,0.9562216492456272,0.9697223901748657
S0-SM_rock13,S0-SM_rock13-elhigh-radnear-az135.png,rock,1,1-4,5,4,1,1,0.984375,0.9490887310752569,0.9722023606300354
S0-SM_rock13,S0-SM_rock13-ellow-radfar-az225.png,rock,16,10+,18,2,1,1,1.0,0.9441133674728945,0.9695508480072021
S0-SM_rock13,S0-SM_rock13-ellow-radmid-az090.png,rock,1,1-4,5,4,1,1,0.5913461543619632,0.9125399832940957,0.9609361290931702
S0-SM_rock13,S0-SM_rock13-elmid-radfar-az135.png,rock,4,1-4,8,4,1,1,1.0,0.9459466150397944,0.9731847047805786
S0-SM_rock13,S0-SM_rock13-elmid-radfar-az270.png,rock,2,1-4,6,4,1,1,1.0,0.9548531411667085,0.9682120680809021
S0-SM_rock13,S0-SM_rock13-elmid-radmid-az000.png,rock,2,1-4,6,4,1,1,1.0,0.9464578136264663,0.9724434018135071
S0-SM_rock13,S0-SM_rock13-elmid-radnear-az180.png,rock,1,1-4,5,4,1,1,1.0,0.9576987760104885,0.9764482975006104
S0-SM_rock14,S0-SM_rock14-elhigh-radfar-az315.png,rock,2,1-4,6,4,1,1,1.0,0.9570989937226244,0.9670833945274353
S0-SM_rock14,S0-SM_rock14-elhigh-radmid-az135.png,rock,1,1-4,4,3,1,1,0.7700000145037968,0.9423104415301253,0.971361517906189
S0-SM_rock14,S0-SM_rock14-elhigh-radmid-az225.png,rock,1,1-4,4,3,1,1,1.0,0.9415666613717022,0.969401478767395
S0-SM_rock14,S0-SM_rock14-elhigh-radnear-az180.png,rock,1,1-4,3,2,1,1,0.958333333581686,0.9510191947812174,0.9707185626029968
S0-SM_rock14,S0-SM_rock14-elhigh-radnear-az270.png,rock,1,1-4,4,3,1,1,1.0,0.9594184324491373,0.9750474095344543
S0-SM_rock14,S0-SM_rock14-elhigh-radnear-az315.png,rock,1,1-4,5,4,1,1,0.8000000007450581,0.9598873817071478,0.9731355905532837
S0-SM_rock14,S0-SM_rock14-ellow-radfar-az225.png,rock,14,10+,16,2,1,1,1.0,0.9646459554640074,0.980442464351654
S0-SM_rock14,S0-SM_rock14-ellow-radmid-az225.png,rock,15,10+,17,2,1,1,0.9625,0.9656390269404014,0.9808674454689026
S0-SM_rock14,S0-SM_rock14-ellow-radnear-az315.png,rock,7,5-9,16,9,1,1,0.6397222284072389,0.9705035632946206,0.977405846118927
S0-SM_rock14,S0-SM_rock14-elmid-radnear-az045.png,rock,1,1-4,4,3,1,1,0.9777777794334623,0.9700592655989198,0.9781100153923035
S0-SM_rock14,S0-SM_rock14-elmid-radnear-az135.png,rock,1,1-4,3,2,1,1,0.8125,0.9645398386858872,0.9747299551963806
S0-SM_rock14,S0-SM_rock14-elmid-radnear-az180.png,rock,1,1-4,2,1,1,1,1.0,0.9542421696426047,0.9756520986557007
S0-SM_rock15,S0-SM_rock15-elhigh-radfar-az225.png,rock,5,5-9,10,5,1,1,1.0,0.958523890508264,0.9756268858909607
S0-SM_rock15,S0-SM_rock15-elhigh-radmid-az045.png,rock,3,1-4,8,5,1,1,0.988000000834465,0.9447774624721852,0.9777345061302185
S0-SM_rock15,S0-SM_rock15-elhigh-radmid-az090.png,rock,9,5-9,14,5,1,1,0.988000000834465,0.9627069471511476,0.9775211811065674
S0-SM_rock15,S0-SM_rock15-elhigh-radnear-az135.png,rock,2,1-4,7,5,1,1,0.9685714305298669,0.9630897581617788,0.9814873933792114
S0-SM_rock15,S0-SM_rock15-ellow-radfar-az000.png,rock,1,1-4,1,0,0,0,0.0,0.0,0.0
S0-SM_rock15,S0-SM_rock15-ellow-radmid-az090.png,rock,8,5-9,10,2,1,1,1.0,0.9580732041354985,0.9769644141197205
S0-SM_rock15,S0-SM_rock15-ellow-radnear-az090.png,rock,0,0,1,1,1,1,1.0,0.9762371210468075,0.9831697940826416
S0-SM_rock15,S0-SM_rock15-ellow-radnear-az225.png,rock,0,0,2,2,1,1,0.75,0.9742223709456752,0.9840666055679321
S0-SM_rock15,S0-SM_rock15-elmid-radfar-az225.png,rock,4,1-4,9,5,1,1,0.9844444454047416,0.9584247052069621,0.9675793051719666
S0-SM_rock15,S0-SM_rock15-elmid-radfar-az315.png,rock,4,1-4,10,6,1,1,0.9892857131503877,0.9471796046049654,0.9709630608558655
S0-SM_rock15,S0-SM_rock15-elmid-radmid-az000.png,rock,6,5-9,11,5,1,1,1.0,0.9647199702210116,0.9792091846466064
S0-SM_rock15,S0-SM_rock15-elmid-radmid-az180.png,rock,5,5-9,10,5,1,1,0.9480000035166739,0.9505335593250948,0.9668184518814087
S0-SM_rock15,S0-SM_rock15-elmid-radnear-az045.png,rock,1,1-4,5,4,1,1,0.9208333335816861,0.976680165968915,0.9867032766342163
S0-SM_rock16,S0-SM_rock16-elhigh-radmid-az090.png,rock,5,5-9,8,3,1,1,0.8814814886561146,0.9686250963989096,0.9796834588050842
S0-SM_rock16,S0-SM_rock16-elhigh-radmid-az270.png,rock,5,5-9,9,4,1,1,0.984375,0.9703179302442138,0.978054940700531
S0-SM_rock16,S0-SM_rock16-elhigh-radnear-az090.png,rock,4,1-4,7,3,1,1,0.7333333512147266,0.9738210402733429,0.9799715280532837
S0-SM_rock16,S0-SM_rock16-ellow-radmid-az000.png,rock,6,5-9,10,4,1,1,0.6687500011175871,0.9639470828555403,0.9769104719161987
S0-SM_rock16,S0-SM_rock16-ellow-radmid-az135.png,rock,5,5-9,6,1,1,1,1.0,0.9629828271535743,0.9797077775001526
S0-SM_rock16,S0-SM_rock16-elmid-radfar-az000.png,rock,5,5-9,7,2,1,1,1.0,0.9616464440790367,0.9766135215759277
S0-SM_rock16,S0-SM_rock16-elmid-radfar-az315.png,rock,10,10+,12,2,1,1,1.0,0.9648387418721605,0.9751399159431458
S0-SM_rock16,S0-SM_rock16-elmid-radnear-az270.png,rock,3,1-4,6,3,1,1,0.9500000029802322,0.962973384405803,0.9825167059898376
S0-SM_rock16,S0-SM_rock16-elmid-radnear-az315.png,rock,4,1-4,6,2,1,1,1.0,0.9761038788018901,0.9838808178901672
S0-SM_rock17,S0-SM_rock17-elhigh-radmid-az090.png,rock,5,5-9,9,4,1,1,0.9625,0.9566272943085998,0.9774150252342224
S0-SM_rock17,S0-SM_rock17-elhigh-radmid-az225.png,rock,6,5-9,11,5,1,1,0.8181818301569331,0.9600196256464386,0.9756420254707336
S0-SM_rock17,S0-SM_rock17-elhigh-radnear-az180.png,rock,4,1-4,8,4,1,1,0.757291666790843,0.969914020691629,0.9782480597496033
S0-SM_rock17,S0-SM_rock17-elhigh-radnear-az225.png,rock,3,1-4,6,3,1,1,1.0,0.9553007571205896,0.9733012318611145
S0-SM_rock17,S0-SM_rock17-elhigh-radnear-az270.png,rock,4,1-4,8,4,1,1,1.0,0.9708218861732121,0.9837627410888672
S0-SM_rock17,S0-SM_rock17-ellow-radfar-az135.png,rock,5,5-9,6,1,1,1,1.0,0.9554322849945933,0.972051739692688
S0-SM_rock17,S0-SM_rock17-ellow-radmid-az000.png,rock,2,1-4,5,3,1,1,1.0,0.9542255457552073,0.9737658500671387
S0-SM_rock17,S0-SM_rock17-ellow-radnear-az090.png,rock,11,10+,13,2,1,1,0.671875,0.9191497809981506,0.9564024806022644
S0-SM_rock17,S0-SM_rock17-ellow-radnear-az135.png,rock,1,1-4,3,2,1,1,1.0,0.9384002322376972,0.9645235538482666
S0-SM_rock17,S0-SM_rock17-ellow-radnear-az225.png,rock,2,1-4,5,3,1,1,0.7287179657740468,0.956228441998249,0.974592924118042
S0-SM_rock17,S0-SM_rock17-elmid-radfar-az135.png,rock,9,5-9,13,4,1,1,0.9291666666977108,0.969414941803457,0.9792634844779968
S0-SM_rock17,S0-SM_rock17-elmid-radmid-az000.png,rock,8,5-9,11,3,1,1,1.0,0.966229847346991,0.9819170832633972
S0-SM_rock17,S0-SM_rock17-elmid-radnear-az045.png,rock,2,1-4,4,2,1,1,1.0,0.9602997545823939,0.9714350700378418
S0-SM_rock17,S0-SM_rock17-elmid-radnear-az135.png,rock,2,1-4,5,3,1,1,1.0,0.9661281448577945,0.9826975464820862
S0-SM_rock17,S0-SM_rock17-elmid-radnear-az315.png,rock,3,1-4,6,3,1,1,0.9416666701436043,0.9718830449498483,0.9842430353164673
S0-SM_rock18,S0-SM_rock18-elhigh-radfar-az315.png,rock,9,5-9,15,6,1,1,0.94523808998721,0.9487344573035728,0.967651903629303
S0-SM_rock18,S0-SM_rock18-elhigh-radmid-az000.png,rock,5,5-9,11,6,1,1,0.9654761911857695,0.9464751457789617,0.9705116748809814
S0-SM_rock18,S0-SM_rock18-elhigh-radnear-az045.png,rock,4,1-4,8,4,1,1,0.978125,0.9584617049455524,0.9734222292900085
S0-SM_rock18,S0-SM_rock18-ellow-radfar-az090.png,rock,3,1-4,8,5,1,1,0.9316666709383329,0.947205896710642,0.9690706729888916
S0-SM_rock18,S0-SM_rock18-ellow-radfar-az135.png,rock,3,1-4,4,1,1,1,0.7,0.5858601272669901,0.7059131264686584
S0-SM_rock18,S0-SM_rock18-ellow-radfar-az315.png,rock,4,1-4,8,4,1,1,0.937500000372529,0.9515768639936724,0.9782706499099731
S0-SM_rock18,S0-SM_rock18-ellow-radmid-az135.png,rock,1,1-4,1,0,0,0,0.0,0.0,0.0
S0-SM_rock18,S0-SM_rock18-ellow-radnear-az045.png,rock,5,5-9,7,2,1,1,0.8,0.9575195078073833,0.9771310091018677
S0-SM_rock18,S0-SM_rock18-ellow-radnear-az135.png,rock,4,1-4,7,3,1,1,1.0,0.9706192124136699,0.9821717143058777
S0-SM_rock18,S0-SM_rock18-elmid-radmid-az000.png,rock,9,5-9,15,6,1,1,0.95625,0.9627005730230564,0.9734600782394409
S0-SM_rock18,S0-SM_rock18-elmid-radmid-az045.png,rock,6,5-9,11,5,1,1,0.9688888908094831,0.9592912152086939,0.9767572283744812
S0-SM_rock18,S0-SM_rock18-elmid-radnear-az135.png,rock,2,1-4,5,3,1,1,1.0,0.9598456821812604,0.9776586890220642
S0-SM_rock18,S0-SM_rock18-elmid-radnear-az180.png,rock,1,1-4,4,3,1,1,1.0,0.9679541898834465,0.9765163064002991
S0-SM_rock18,S0-SM_rock18-elmid-radnear-az315.png,rock,5,5-9,9,4,1,1,0.96875,0.9600688411159766,0.972887396812439
S0-SM_rock19,S0-SM_rock19-elhigh-radfar-az180.png,rock,5,5-9,11,6,1,1,0.9759259234975886,0.9164147965760527,0.9629908204078674
S0-SM_rock19,S0-SM_rock19-elhigh-radmid-az270.png,rock,5,5-9,11,6,1,1,0.9076388772990966,0.950276036610326,0.9688321352005005
S0-SM_rock19,S0-SM_rock19-ellow-radfar-az225.png,rock,2,1-4,5,3,1,1,0.8644444494777256,0.9505759061474635,0.976585865020752
S0-SM_rock19,S0-SM_rock19-elmid-radfar-az270.png,rock,10,10+,16,6,1,1,0.8341666724781195,0.9397180717379818,0.9647770524024963
S0-SM_rock2,S0-SM_rock2-elhigh-radfar-az180.png,rock,4,1-4,5,1,1,1,1.0,0.9478324751692888,0.9652157425880432
S0-SM_rock2,S0-SM_rock2-elhigh-radmid-az135.png,rock,4,1-4,5,1,1,1,1.0,0.9438468828442339,0.970070481300354
S0-SM_rock2,S0-SM_rock2-elhigh-radnear-az000.png,rock,4,1-4,5,1,1,1,1.0,0.9635150824892733,0.9720631837844849
S0-SM_rock2,S0-SM_rock2-elhigh-radnear-az225.png,rock,4,1-4,5,1,1,1,1.0,0.9550848250062138,0.9723588824272156
S0-SM_rock2,S0-SM_rock2-elhigh-radnear-az315.png,rock,4,1-4,5,1,1,1,1.0,0.9602703576889411,0.9757558107376099
S0-SM_rock2,S0-SM_rock2-ellow-radfar-az000.png,rock,4,1-4,5,1,1,1,1.0,0.9256229210482481,0.9586274027824402
S0-SM_rock2,S0-SM_rock2-ellow-radmid-az315.png,rock,4,1-4,5,1,1,1,1.0,0.9424114177876248,0.96071457862854
S0-SM_rock2,S0-SM_rock2-ellow-radnear-az000.png,rock,1,1-4,2,1,1,1,1.0,0.963200773306081,0.9755637049674988
S0-SM_rock2,S0-SM_rock2-elmid-radfar-az000.png,rock,4,1-4,5,1,1,1,1.0,0.9542443066368449,0.968510091304779
S0-SM_rock2,S0-SM_rock2-elmid-radfar-az270.png,rock,4,1-4,5,1,1,1,1.0,0.923111887770034,0.9579602479934692
S0-SM_rock2,S0-SM_rock2-elmid-radmid-az045.png,rock,1,1-4,2,1,1,1,1.0,0.9616956731027635,0.9699974656105042
S0-SM_rock2,S0-SM_rock2-elmid-radmid-az090.png,rock,2,1-4,3,1,1,1,1.0,0.9603289468957179,0.9739112257957458
S0-SM_rock2,S0-SM_rock2-elmid-radnear-az045.png,rock,1,1-4,2,1,1,1,1.0,0.9706702744914537,0.9787131547927856
S0-SM_rock2,S0-SM_rock2-elmid-radnear-az225.png,rock,3,1-4,4,1,1,1,1.0,0.9714856819850013,0.9794671535491943
S0-SM_rock2,S0-SM_rock2-elmid-radnear-az315.png,rock,4,1-4,5,1,1,1,1.0,0.967533084927517,0.9774790406227112
S0-SM_rock20,S0-SM_rock20-elhigh-radnear-az000.png,rock,6,5-9,9,3,1,1,0.723076940442507,0.9665130744719157,0.9767429232597351
S0-SM_rock20,S0-SM_rock20-ellow-radfar-az000.png,rock,5,5-9,6,1,1,1,0.9,0.830419663193922,0.9076529741287231
S0-SM_rock20,S0-SM_rock20-ellow-radfar-az135.png,rock,10,10+,13,3,1,1,0.7666666691501934,0.7667773668656608,0.9210070967674255
S0-SM_rock20,S0-SM_rock20-ellow-radmid-az135.png,rock,6,5-9,9,3,1,1,0.8714285733444349,0.851385514167962,0.9021967053413391
S0-SM_rock20,S0-SM_rock20-ellow-radnear-az270.png,rock,6,5-9,7,1,1,1,1.0,0.9343725940535208,0.9516063332557678
S0-SM_rock20,S0-SM_rock20-ellow-radnear-az315.png,rock,6,5-9,7,1,1,1,1.0,0.9452908815253735,0.9711520075798035
S0-SM_rock20,S0-SM_rock20-elmid-radfar-az090.png,rock,11,10+,17,6,1,1,0.9428571441343852,0.9294144256440049,0.9589251279830933
S0-SM_rock20,S0-SM_rock20-elmid-radfar-az225.png,rock,7,5-9,10,3,1,1,0.71428573344435,0.9461478059652251,0.969131588935852
S0-SM_rock20,S0-SM_rock20-elmid-radfar-az315.png,rock,12,10+,15,3,1,1,0.7500000163912772,0.9499650997245936,0.9663273096084595
S0-SM_rock21,S0-SM_rock21-elhigh-radfar-az000.png,rock,8,5-9,14,6,1,1,0.9706349221486894,0.9433293388748183,0.9667352437973022
S0-SM_rock21,S0-SM_rock21-elhigh-radfar-az045.png,rock,10,10+,16,6,1,1,0.856249987706542,0.9400908210628636,0.9629279971122742
S0-SM_rock21,S0-SM_rock21-elhigh-radfar-az135.png,rock,5,5-9,10,5,1,1,0.964000002503395,0.9393767665505948,0.9679985046386719
S0-SM_rock21,S0-SM_rock21-elhigh-radmid-az045.png,rock,7,5-9,11,4,1,1,1.0,0.9549025688538393,0.970153272151947
S0-SM_rock21,S0-SM_rock21-elhigh-radmid-az225.png,rock,4,1-4,8,4,1,1,1.0,0.9612509878679916,0.977678656578064
S0-SM_rock21,S0-SM_rock21-elhigh-radnear-az135.png,rock,3,1-4,7,4,1,1,0.984375,0.9565460674740294,0.9762627482414246
S0-SM_rock21,S0-SM_rock21-elhigh-radnear-az225.png,rock,4,1-4,8,4,1,1,0.9825000002980232,0.9617702349759725,0.9767113924026489
S0-SM_rock21,S0-SM_rock21-ellow-radfar-az045.png,rock,6,5-9,8,2,1,1,0.854166666790843,0.8796472678763401,0.9364822506904602
S0-SM_rock21,S0-SM_rock21-ellow-radmid-az315.png,rock,3,1-4,5,2,1,1,1.0,0.9675224319128262,0.9770773649215698
S0-SM_rock21,S0-SM_rock21-ellow-radnear-az090.png,rock,5,5-9,9,4,1,1,0.866666666790843,0.951857127862052,0.9665300250053406
S0-SM_rock21,S0-SM_rock21-ellow-radnear-az270.png,rock,0,0,1,1,1,1,1.0,0.9743971585573448,0.9833918809890747
S0-SM_rock21,S0-SM_rock21-elmid-radmid-az000.png,rock,6,5-9,12,6,1,1,0.873888884501325,0.9455834728151444,0.9741269946098328
S0-SM_rock21,S0-SM_rock21-elmid-radmid-az180.png,rock,3,1-4,7,4,1,1,0.9390625,0.9589293595511528,0.9743514657020569
S0-SM_rock21,S0-SM_rock21-elmid-radmid-az225.png,rock,4,1-4,8,4,1,1,0.98125,0.9572750346309604,0.9774567484855652
S0-SM_rock21,S0-SM_rock21-elmid-radnear-az000.png,rock,3,1-4,7,4,1,1,0.840104167163372,0.9653188459201445,0.9756075143814087
S0-SM_rock3,S0-SM_rock3-elhigh-radmid-az090.png,rock,2,1-4,6,4,1,1,1.0,0.9522291263436955,0.9756371378898621
S0-SM_rock3,S0-SM_rock3-elhigh-radnear-az135.png,rock,2,1-4,6,4,1,1,0.746875,0.9476898557793021,0.9730730652809143
S0-SM_rock3,S0-SM_rock3-ellow-radfar-az270.png,rock,0,0,1,1,1,1,1.0,0.9744449557211325,0.9813042879104614
S0-SM_rock3,S0-SM_rock3-ellow-radmid-az135.png,rock,9,5-9,13,4,1,1,0.8954166678711772,0.8277367037628238,0.9556581974029541
S0-SM_rock3,S0-SM_rock3-ellow-radmid-az315.png,rock,1,1-4,3,2,1,1,0.9265625,0.8926868904005403,0.967037558555603
S0-SM_rock3,S0-SM_rock3-ellow-radnear-az090.png,rock,11,10+,13,2,1,1,1.0,0.960711842013211,0.9784436225891113
S0-SM_rock3,S0-SM_rock3-elmid-radmid-az045.png,rock,2,1-4,5,3,1,1,1.0,0.9627334719688605,0.9703363180160522
S0-SM_rock3,S0-SM_rock3-elmid-radnear-az135.png,rock,1,1-4,5,4,1,1,0.85,0.96003776717329,0.9735727906227112
S0-SM_rock3,S0-SM_rock3-elmid-radnear-az315.png,rock,2,1-4,3,1,1,1,1.0,0.9732972978515875,0.9771084785461426
S0-SM_rock4,S0-SM_rock4-elhigh-radfar-az090.png,rock,9,5-9,12,3,1,1,0.9555555588669247,0.9323024885735798,0.9676740765571594
S0-SM_rock4,S0-SM_rock4-elhigh-radfar-az225.png,rock,7,5-9,9,2,1,1,1.0,0.9411792248355795,0.960466742515564
S0-SM_rock4,S0-SM_rock4-elhigh-radmid-az045.png,rock,4,1-4,7,3,1,1,0.9777777794334623,0.9636192862861357,0.9744119048118591
S0-SM_rock4,S0-SM_rock4-elhigh-radmid-az315.png,rock,3,1-4,5,2,1,1,1.0,0.9484611985916125,0.9692575335502625
S0-SM_rock4,S0-SM_rock4-elhigh-radnear-az090.png,rock,7,5-9,9,2,1,1,1.0,0.9415501759095051,0.9755873084068298
S0-SM_rock4,S0-SM_rock4-elhigh-radnear-az315.png,rock,3,1-4,5,2,1,1,1.0,0.9533848031356911,0.9750681519508362
S0-SM_rock4,S0-SM_rock4-ellow-radfar-az000.png,rock,5,5-9,7,2,1,1,1.0,0.9177408068130575,0.9568850994110107
S0-SM_rock4,S0-SM_rock4-ellow-radfar-az225.png,rock,32,10+,38,6,1,1,0.4474621314629591,0.9258240378249738,0.9429314732551575
S0-SM_rock4,S0-SM_rock4-ellow-radfar-az270.png,rock,9,5-9,12,3,1,1,0.8525573281909633,0.9047262935371236,0.9386216402053833
S0-SM_rock4,S0-SM_rock4-ellow-radmid-az000.png,rock,3,1-4,5,2,1,1,1.0,0.9499261144070203,0.9686873555183411
S0-SM_rock4,S0-SM_rock4-ellow-radmid-az270.png,rock,3,1-4,5,2,1,1,0.7375000029802322,0.9415652535319055,0.9545179009437561
S0-SM_rock4,S0-SM_rock4-ellow-radnear-az045.png,rock,1,1-4,2,1,1,1,1.0,0.9639930479772829,0.9760152697563171
S0-SM_rock4,S0-SM_rock4-ellow-radnear-az270.png,rock,2,1-4,4,2,1,1,1.0,0.9226681132321062,0.9608991146087646
S0-SM_rock4,S0-SM_rock4-elmid-radfar-az270.png,rock,4,1-4,6,2,1,1,0.925,0.914922863155482,0.9367339611053467
S0-SM_rock5,S0-SM_rock5-elhigh-radfar-az045.png,rock,9,5-9,12,3,1,1,0.9733333350221315,0.9505689470504279,0.9654050469398499
S0-SM_rock5,S0-SM_rock5-elhigh-radmid-az090.png,rock,6,5-9,8,2,1,1,1.0,0.9488851950673052,0.9672651290893555
S0-SM_rock5,S0-SM_rock5-elhigh-radnear-az000.png,rock,5,5-9,7,2,1,1,1.0,0.9642900373970917,0.9721075892448425
S0-SM_rock5,S0-SM_rock5-elhigh-radnear-az135.png,rock,4,1-4,6,2,1,1,1.0,0.9606612551287554,0.9720370769500732
S0-SM_rock5,S0-SM_rock5-ellow-radmid-az270.png,rock,8,5-9,10,2,1,1,1.0,0.934452969912158,0.9697320461273193
S0-SM_rock5,S0-SM_rock5-ellow-radmid-az315.png,rock,5,5-9,7,2,1,1,0.8125,0.9350106098502806,0.9683672189712524
S0-SM_rock5,S0-SM_rock5-ellow-radnear-az225.png,rock,21,10+,24,3,1,1,0.54333334899197,0.9609457546450813,0.976791262626648
S0-SM_rock5,S0-SM_rock5-ellow-radnear-az315.png,rock,1,1-4,3,2,1,1,0.90625,0.9651145608892264,0.9764391183853149
S0-SM_rock6,S0-SM_rock6-elhigh-radfar-az000.png,rock,1,1-4,3,2,1,1,0.925,0.9317611066198594,0.96610426902771
S0-SM_rock6,S0-SM_rock6-elhigh-radmid-az180.png,rock,7,5-9,9,2,1,1,0.8325000001117587,0.9627025665182423,0.9692980647087097
S0-SM_rock6,S0-SM_rock6-ellow-radfar-az270.png,rock,15,10+,17,2,1,1,0.625,0.9192043018733784,0.9588994979858398
S0-SM_rock6,S0-SM_rock6-ellow-radmid-az180.png,rock,20,10+,26,6,1,1,0.5614102579166109,0.9542577465444282,0.9655824899673462
S0-SM_rock6,S0-SM_rock6-ellow-radnear-az000.png,rock,0,0,1,1,1,1,1.0,0.9653321469253022,0.9771365523338318
S0-SM_rock6,S0-SM_rock6-ellow-radnear-az135.png,rock,4,1-4,5,1,1,1,1.0,0.9714113199602536,0.9768803119659424
S0-SM_rock6,S0-SM_rock6-ellow-radnear-az225.png,rock,10,10+,17,7,1,1,0.7081932846910688,0.9659433850857901,0.9768713116645813
S0-SM_rock6,S0-SM_rock6-elmid-radfar-az000.png,rock,1,1-4,3,2,1,1,0.75,0.9530742050841923,0.9667665362358093
S0-SM_rock6,S0-SM_rock6-elmid-radmid-az315.png,rock,1,1-4,4,3,1,1,0.8583333365619182,0.9586708326757645,0.9701917767524719
S0-SM_rock6,S0-SM_rock6-elmid-radnear-az000.png,rock,0,0,1,1,1,1,1.0,0.962116037178653,0.9735335111618042
S0-SM_rock6,S0-SM_rock6-elmid-radnear-az045.png,rock,0,0,1,1,1,1,1.0,0.9713366806520263,0.9783883690834045
S0-SM_rock7,S0-SM_rock7-elhigh-radfar-az045.png,rock,5,5-9,6,1,1,1,1.0,0.9505423369596144,0.9668231010437012
S0-SM_rock7,S0-SM_rock7-elhigh-radfar-az135.png,rock,5,5-9,8,3,1,1,0.8533333370089531,0.9404520873643207,0.9643229842185974
S0-SM_rock7,S0-SM_rock7-elhigh-radfar-az180.png,rock,4,1-4,7,3,1,1,0.8000000096857548,0.9495277659595871,0.9629034399986267
S0-SM_rock7,S0-SM_rock7-elhigh-radfar-az270.png,rock,2,1-4,3,1,1,1,1.0,0.9192641083355824,0.9608805179595947
S0-SM_rock7,S0-SM_rock7-elhigh-radmid-az180.png,rock,2,1-4,5,3,1,1,0.7666666753590107,0.9640229626623125,0.9692097306251526
S0-SM_rock7,S0-SM_rock7-ellow-radmid-az045.png,rock,6,5-9,7,1,1,1,1.0,0.9493711855209597,0.9633320569992065
S0-SM_rock7,S0-SM_rock7-ellow-radmid-az090.png,rock,8,5-9,12,4,1,1,0.7641666669398546,0.9518193435885038,0.9652988314628601
